x,y,z
2.9871730804,14.059826851,-5.9781794548
2.4382801056,14.054209709,-5.7609453201
1.868753314,13.929680824,-5.4811630249
1.2882099152,13.705529213,-5.1694316864
0.7063319087,13.401575089,-4.8563275337
0.13278508186,13.039095879,-4.5722293854
-0.42284148932,12.641862869,-4.3465547562
-0.95142829418,12.236586571,-4.206346035
-1.4451028109,11.851642609,-4.173889637
-1.8982204199,11.513747215,-4.2639379501
-2.308586359,11.242793083,-4.4810271263
-2.6785159111,11.046420097,-4.8176989555
-3.0152904987,10.916397095,-5.2545313835
-3.3306825161,10.82874012,-5.7620959282
-3.6390144825,10.748491287,-6.3050069809
-3.9538486004,10.637695312,-6.8470535278
-4.2838053703,10.46399498,-7.3564839363
-4.6288075447,10.206798553,-7.8102369308
-4.977918148,9.8595781326,-8.1963672638
-5.309896946,9.4284086227,-8.5143899918
-5.5969619751,8.9282150269,-8.7738199234
-5.8109378815,8.3783740997,-8.9916877747
-5.930167675,7.7989320755,-9.1896438599
-5.9450378418,7.2080731392,-9.3910989761
-5.8601031303,6.6208691597,-9.6185693741
-5.6921858788,6.0491046906,-9.8907327652
-5.4653096199,5.5016903877,-10.219112396
-5.2042760849,4.985311985,-10.604444504
-4.9293193817,4.504901886,-11.033432007
-4.6533155441,4.0637574196,-11.477369308
-4.3820590973,3.6640195847,-11.893815041
-4.1168422699,3.3073022366,-12.232256889
-3.8577854633,2.9961628914,-12.443112373
-3.6062965393,2.7353563309,-12.487815857
-3.3657138348,2.5317099094,-12.346817017
-3.1405010223,2.392118454,-12.023329735
-2.9348959923,2.3203167915,-11.54175663
-2.7523832321,2.3141539097,-10.94190979
-2.596211195,2.3649721146,-10.271363258
-2.4703764915,2.4599509239,-9.578045845
-2.3802816868,2.5873281956,-8.9046297073
-2.332577467,2.7410843372,-8.2849111557
-2.3342556953,2.9236917496,-7.7416563034
-2.3910632133,3.1452465057,-7.2850246429
-2.5052032471,3.4171299934,-6.9115071297
-2.6728477478,3.7448964119,-6.6041512489
-2.8827366829,4.1213402748,-6.3349876404
-3.1166484356,4.5251441002,-6.0699276924
-3.3525366783,4.9235672951,-5.7755646706
-3.5692167282,5.2796082497,-5.4261703491
-3.7513325214,5.559753418,-5.0086421967
-3.8923959732,5.7404112816,-4.52409935
-3.9949183464,5.8112802505,-3.986130476
-4.0674247742,5.7751598358,-3.4165947437
-4.1197824478,5.6445817947,-2.840970993
-4.1596131325,5.4364142418,-2.2843010426
-4.1912565231,5.1661229134,-1.7685062885
-4.2174038887,4.843568325,-1.3106268644
-4.241300106,4.4719572067,-0.92125421762
-4.2673230171,4.0501585007,-0.60261261463
-4.2994127274,3.5772008896,-0.34701782465
-4.338549614,3.0553588867,-0.13730511069
-4.3810591698,2.4927530289,0.050433389843
-4.4190173149,1.9013966322,0.24154733121
-4.4423627853,1.2950804234,0.45677989721
-4.4419951439,0.6858112812,0.70712947845
-4.4124855995,0.081124551594,0.99134153128
-4.3534884453,-0.51677566767,1.2965834141
-4.2695593834,-1.1108487844,1.6019202471
-4.1685390472,-1.7068823576,1.8836503029
-4.0591859818,-2.3118414879,2.1207859516
-3.9486119747,-2.9310998917,2.2996287346
-3.8404476643,-3.5675041676,2.4162898064
