x,y,z
0.38822126389,19.035863876,-2.9460337162
0.20737911761,18.294883728,-2.8131735325
-0.028813757002,17.60940361,-2.9060013294
-0.3115901351,16.968914032,-3.1552550793
-0.63193392754,16.362947464,-3.4917554855
-0.98022508621,15.781471252,-3.8475861549
-1.3459539413,15.215857506,-4.1598906517
-1.7179011106,14.660681725,-4.3781723976
-2.085064888,14.115649223,-4.4741659164
-2.4382417202,13.586584091,-4.4505767822
-2.7717475891,13.084169388,-4.3439826965
-3.0844464302,12.620270729,-4.2178173065
-3.3795461655,12.202713013,-4.1458897591
-3.6634762287,11.830927849,-4.191339016
-3.9444191456,11.49467659,-4.3896303177
-4.2310090065,11.176614761,-4.7416815758
-4.5306558609,10.857578278,-5.2183918953
-4.8472924232,10.521551132,-5.7735924721
-5.1786460876,10.158062935,-6.3585596085
-5.5143904686,9.7619781494,-6.9335741997
-5.8364133835,9.3327512741,-7.4749865532
-6.1218910217,8.8746213913,-7.977104187
-6.3486828804,8.3975763321,-8.4502038956
-6.5007123947,7.9178724289,-8.9151391983
-6.5708003044,7.4556732178,-9.3964452744
-6.5595817566,7.0303759575,-9.9149122238
-6.4715070724,6.6538734436,-10.481161118
-6.3107280731,6.3250851631,-11.090679169
-6.078956604,6.0278000832,-11.722023964
-5.7758102417,5.7351231575,-12.338529587
-5.4014573097,5.4180984497,-12.893432617
-4.9608860016,5.0560779572,-13.337841034
-4.4686779976,4.6443538666,-13.628724098
-3.9526662827,4.1961426735,-13.737517357
-3.4538192749,3.7397153378,-13.654272079
-3.0210740566,3.3125138283,-13.389308929
-2.7014815807,2.9531242847,-12.970095634
-2.5285201073,2.6944925785,-12.434477806
-2.5125715733,2.5563628674,-11.823189735
-2.6370649338,2.5418596268,-11.172040939
-2.8617842197,2.6365470886,-10.507238388
-3.1321847439,2.8137643337,-9.844244957
-3.3914721012,3.0433504581,-9.1901578903
-3.5920572281,3.3016748428,-8.5476951599
-3.7034044266,3.5769090652,-7.9184160233
-3.7155513763,3.8688306808,-7.3036150932
-3.6385743618,4.1827459335,-6.7030572891
-3.4984879494,4.5208454132,-6.1130599976
-3.3299844265,4.8754034042,-5.5255904198
-3.1674733162,5.2253451347,-4.9295916557
-3.0370635986,5.5383276939,-4.3141403198
-2.9523193836,5.7772636414,-3.6723489761
-2.914454937,5.9081482887,-3.0042853355
-2.9158425331,5.9076581001,-2.3179135323
-2.9445781708,5.767261982,-1.6284261942
-2.9886746407,5.4928817749,-0.95662581921
-3.0390181541,5.1011948586,-0.32713475823
-3.0910875797,4.6139860153,0.23384857178
-3.145727396,4.0531215668,0.70156770945
-3.2089006901,3.4383027554,1.0570800304
-3.2898569107,2.7866392136,1.2914676666
-3.3976316452,2.1130754948,1.4083070755
-3.5367891788,1.4295303822,1.4228639603
-3.7044279575,0.74378871918,1.3582303524
-3.8901715279,0.058917045593,1.239769578
-4.0794634819,-0.62731772661,1.0897035599
-4.2587327957,-1.3203593493,0.92365425825
