x,y,z
-1.2818632126,14.60441494,0.82769244909
-1.5773471594,14.276081085,0.42075935006
-1.8791161776,13.863034248,0.075561746955
-2.1823334694,13.385242462,-0.20900608599
-2.4821650982,12.86284256,-0.43444356322
-2.7738199234,12.316542625,-0.60336011648
-3.0525724888,11.767818451,-0.72071415186
-3.3137824535,11.238787651,-0.79506278038
-3.5530252457,10.751198769,-0.83977109194
-3.7662243843,10.324186325,-0.87345474958
-3.9502665997,9.9712314606,-0.91884303093
-4.104180336,9.69713974,-0.99996489286
-4.2306041718,9.4957647324,-1.1382768154
-4.3368554115,9.3501358032,-1.3486341238
-4.4343409538,9.2355146408,-1.6371501684
-4.536608696,9.1242990494,-2.000389576
-4.656080246,8.9914293289,-2.4268963337
-4.8003196716,8.8192081451,-2.9004654884
-4.9688434601,8.5999221802,-3.4034552574
-5.1518983841,8.3358488083,-3.9198551178
-5.3314943314,8.0370864868,-4.437148571
-5.4845919609,7.7184710503,-4.9469485283
-5.5875725746,7.3963952065,-5.4448375702
-5.6210718155,7.0859031677,-5.9296689034
-5.5736761093,6.7985634804,-6.4027123451
-5.4437146187,6.5410428047,-6.8669471741
-5.2391080856,6.3141703606,-7.3262786865
-4.9749464989,6.1127853394,-7.7846751213
-4.6699266434,5.9263730049,-8.2450361252
-4.3425645828,5.7406787872,-8.7079725266
-4.0079813004,5.5401859283,-9.1707019806
-3.6761398315,5.3112196922,-9.6259765625
-3.3519067764,5.0446515083,-10.062055588
-3.0369970798,4.7373833656,-10.462615967
-2.7326714993,4.3928351402,-10.807655334
-2.4426136017,4.0199127197,-11.075242996
-2.1747176647,3.6319844723,-11.244914055
-1.9409099817,3.2454628944,-11.30048275
-1.7555062771,2.8782491684,-11.233622551
-1.6323734522,2.5483660698,-11.045092583
-1.581974864,2.2720293999,-10.745522499
-1.6091309786,2.0619676113,-10.352981567
-1.7121175528,1.9260917902,-9.8910484314
-1.8829579353,1.868282795,-9.3848466873
-2.1088604927,1.8879535198,-8.8586578369
-2.3742730618,1.9809495211,-8.3328886032
-2.6628620625,2.1392726898,-7.8225564957
-2.959045887,2.3507714272,-7.3362812996
-3.2492229939,2.5993821621,-6.8763113022
-3.5226302147,2.8669409752,-6.4393649101
-3.772049427,3.1344506741,-6.0181179047
-3.9942622185,3.3848230839,-5.6029515266
-4.1900877953,3.6044139862,-5.1836476326
-4.3635873795,3.7841484547,-4.7508621216
-4.520526886,3.919462204,-4.2972793579
-4.6665625572,4.0087628365,-3.8185348511
-4.8058629036,4.0514864922,-3.3140516281
-4.9402456284,4.045935154,-2.787620306
-5.0688099861,3.9878096581,-2.2473785877
-5.1876220703,3.8713612556,-1.7051901817
-5.289806366,3.6905477047,-1.1752671003
-5.3661704063,3.4415302277,-0.67228007317
-5.4066390991,3.123929739,-0.20941516757
-5.4021763802,2.7415571213,0.20339478552
-5.3468456268,2.3020365238,0.56081736088
-5.2393517494,1.8159049749,0.86275649071
-5.0834598541,1.2950279713,1.1142129898
-4.8871564865,0.75173187256,1.3244433403
-4.6609764099,0.19750544429,1.5056775808
-4.4158306122,-0.35763978958,1.6715805531
-4.1610836983,-0.90565162897,1.8356814384
-3.903398037,-1.4409217834,2.0099322796
-3.6464455128,-1.9602239132,2.2034533024
-3.3914632797,-2.4633152485,2.4214756489
