x,y,z
-1.2608853579,14.864293098,-3.0556974411
-1.550131917,14.409694672,-3.3210556507
-1.8999234438,13.980071068,-3.5370383263
-2.2973327637,13.57569313,-3.7068898678
-2.7293665409,13.196845055,-3.8341348171
-3.1829946041,12.843877792,-3.9231219292
-3.6452412605,12.517316818,-3.9799101353
-4.1035428047,12.218060493,-4.0131707191
-4.5463581085,11.947383881,-4.0347557068
-4.9639358521,11.706591606,-4.0594148636
-5.3489031792,11.496200562,-4.1034531593
-5.6968131065,11.314838409,-4.1826510429
-6.0065922737,11.158033371,-4.3102173805
-6.2806344032,11.017814636,-4.4952859879
-6.5242462158,10.883639336,-4.7424259186
-6.7443890572,10.744572639,-5.0515623093
-6.947871685,10.591766357,-5.4186749458
-7.1395568848,10.420109749,-5.8363718987
-7.3209581375,10.228473663,-6.2942647934
-7.4895906448,10.018156052,-6.7795653343
-7.6391844749,9.7908086777,-7.2779459953
-7.7604961395,9.5468215942,-7.7748355865
-7.8424768448,9.2847614288,-8.2570943832
-7.8739671707,9.0020303726,-8.7148542404
-7.8453822136,8.6961259842,-9.1428871155
-7.7502708435,8.3660392761,-9.5410737991
-7.5862894058,8.0130434036,-9.9134998322
-7.3556485176,7.6407289505,-10.266435623
-7.0649952888,7.2544312477,-10.605571747
-6.724925518,6.8603482246,-10.933151245
-6.3493108749,6.4647912979,-11.24587822
-5.954539299,6.0738091469,-11.533858299
-5.5583939552,5.6931357384,-11.781111717
-5.178507328,5.328289032,-11.967213631
-4.8306503296,4.9846930504,-12.070297241
-4.5268354416,4.6677203178,-12.070812225
-4.2737803459,4.3822860718,-11.955494881
-4.0723628998,4.1326766014,-11.720007896
-3.918346405,3.9220118523,-11.369784355
-3.8038191795,3.7512931824,-10.919345856
-3.7196347713,3.6194512844,-10.38968277
-3.6578011513,3.5221223831,-9.8049678802
-3.6134161949,3.451924324,-9.1893491745
-3.5855894089,3.3981149197,-8.5645914078
-3.5773425102,3.3481502533,-7.9485487938
-3.5944156647,3.2889764309,-7.3544001579
-3.6430807114,3.2088108063,-6.7906160355
-3.7274696827,3.0987391472,-6.2612781525
-3.8472599983,2.9538617134,-5.7665476799
-3.996483326,2.7736384869,-5.3032999039
-4.1639533043,2.5623042583,-4.8658246994
-4.3353271484,2.3273921013,-4.4467349052
-4.496119976,2.0786008835,-4.0382370949
-4.6345705986,1.8248462677,-3.6337175369
-4.7435507774,1.5721298456,-3.229380846
-4.8209218979,1.3208192587,-2.8256103992
-4.8685727119,1.0651118755,-2.4273266792
-4.8908228874,0.79397004843,-2.0428977013
-4.89285326,0.49380972981,-1.6818047762
-4.8794937134,0.15246100724,-1.3516982794
-4.8544206619,-0.23737628758,-1.0559417009
-4.8196139336,-0.67635250092,-0.79243719578
-4.775267601,-1.1586890221,-0.55407035351
-4.7197399139,-1.6737730503,-0.33049315214
-4.6499314308,-2.2086353302,-0.11054440588
-4.5616993904,-2.7503783703,0.11525861919
