x,y,z
-4.6868801117,18.708213806,-6.8953280449
-4.8007397652,17.906917572,-7.412566185
-4.9835138321,17.161647797,-7.7105960846
-5.2227482796,16.471376419,-7.8324356079
-5.5059599876,15.83495903,-7.8211455345
-5.8205728531,15.250910759,-7.7197875977
-6.1539216042,14.717061996,-7.5710816383
-6.4933829308,14.230125427,-7.4164552689
-6.8266243935,13.785243988,-7.2942347527
-7.1420631409,13.37575531,-7.2371025085
-7.4293971062,12.993172646,-7.2692828178
-7.6799554825,12.627532959,-7.4045419693
-7.8868203163,12.268186569,-7.6454424858
-8.0447359085,11.904971123,-7.9840464592
-8.1498470306,11.529561996,-8.4040575027
-8.1993646622,11.136662483,-8.8840656281
-8.1912403107,10.724589348,-9.4011116028
-8.1240663528,10.295129776,-9.934047699
-7.9971795082,9.8528604507,-10.465911865
-7.810839653,9.4040002823,-10.985280991
-7.566403389,8.9549694061,-11.486571312
-7.2665171623,8.5110368729,-11.96919632
-6.915248394,8.0753126144,-12.435919762
-6.5182781219,7.6480183601,-12.890695572
-6.0829586983,7.2271962166,-13.336532593
-5.6182518005,6.8096094131,-13.773578644
-5.1345772743,6.392270565,-14.197686195
-4.6435685158,5.9743871689,-14.599705696
-4.1577181816,5.5579724312,-14.965559006
-3.6900477409,5.1487255096,-15.27712059
-3.2536783218,4.7549862862,-15.514062881
-2.8612077236,4.3862395287,-15.656327248
-2.5239207745,4.0516338348,-15.687024117
-2.2509367466,3.7583737373,-15.595362663
-2.0485043526,3.5102815628,-15.378917694
-1.9197536707,3.3075556755,-15.044488907
-1.8649809361,3.1472766399,-14.607809067
-1.8825181723,3.0244526863,-14.09148407
-1.9698307514,2.9334340096,-13.522222519
-2.1244692802,2.8694150448,-12.927883148
-2.3445353508,2.8294370174,-12.334634781
-2.6284284592,2.812710762,-11.764575958
-2.9739260674,2.8214943409,-11.233922958
-3.377020359,2.8607721329,-10.75229454
-3.8310878277,2.9380917549,-10.322383881
-4.326628685,3.0626716614,-9.9402942657
-4.8516573906,3.2437422276,-9.596572876
-5.39255476,3.4886579514,-9.2776823044
-5.9349279404,3.8008503914,-8.9676914215
-6.4643125534,4.1786599159,-8.6501913071
-6.9663887024,4.6142249107,-8.3101873398
-7.4268708229,5.0935811996,-7.9358177185
-7.831305027,5.5974502563,-7.5197792053
-8.1650114059,6.1024456024,-7.0602760315
-8.4134988785,6.582901001,-6.5613641739
-8.5636339188,7.0126252174,-6.0326929092
-8.6053466797,7.3669366837,-5.4885482788
-8.5335531235,7.6244630814,-4.9463376999
-8.3500118256,7.7688689232,-4.4247345924
-8.0644388199,7.7900919914,-3.9416334629
-7.6945295334,7.6847987175,-3.5121357441
-7.2650914192,7.4563179016,-3.146831274
-6.8060173988,7.1138930321,-2.8504798412
-6.3494987488,6.6709280014,-2.6213943958
-5.926609993,6.143184185,-2.4517631531
-5.5637946129,5.5474777222,-2.328587532
-5.2798438072,4.900580883,-2.2351822853
-5.0837311745,4.2182612419,-2.1532404423
-4.9734869003,3.5152170658,-2.0650207996
-4.9367189407,2.8044743538,-1.9554264545
-4.9522228241,2.0978081226,-1.8135818243
