x,y,z
-1.6631016731,20.319028854,-9.4918813705
-1.9288041592,19.675092697,-9.4915161133
-2.2342603207,19.05981636,-9.3970794678
-2.5770339966,18.478624344,-9.2331085205
-2.9546470642,17.936836243,-9.0241327286
-3.3644282818,17.439413071,-8.7945985794
-3.8033213615,16.990520477,-8.568611145
-4.2677021027,16.59290123,-8.3693675995
-4.753180027,16.247104645,-8.2181549072
-5.2545003891,15.950742722,-8.1329269409
-5.7656459808,15.697987556,-8.1266841888
-6.2800741196,15.479379654,-8.2058897018
-6.7910089493,15.282152176,-8.3694553375
-7.2917079926,15.091094017,-8.608631134
-7.7756066322,14.889872551,-8.9079122543
-8.236284256,14.662741661,-9.2470321655
-8.6671791077,14.396325111,-9.6039991379
-9.0612411499,14.081198692,-9.9584026337
-9.410569191,13.713000298,-10.294442177
-9.7062740326,13.292816162,-10.603095055
-9.9387464523,12.826798439,-10.883012772
-10.09833622,12.325146675,-11.140083313
-10.17647171,11.800497055,-11.385622978
-10.167077065,11.266160011,-11.633509636
-10.067809105,10.734556198,-11.897065163
-9.8809518814,10.216157913,-12.18611908
-9.6138248444,9.7189807892,-12.504602432
-9.2785463333,9.2486457825,-12.849040031
-8.8911886215,8.8090896606,-13.208248138
-8.4704647064,8.4035434723,-13.564226151
-8.0363397598,8.035284996,-13.894076347
-7.6086368561,7.7082929611,-14.172673225
-7.2057418823,7.4274024963,-14.375747681
-6.843462944,7.1978931427,-14.482954025
-6.5340504646,7.0247101784,-14.480278969
-6.2854404449,6.911427021,-14.361160278
-6.100446701,6.8593316078,-14.127039909
-5.9767313004,6.8665733337,-13.786365509
-5.9076952934,6.9283266068,-13.352684021
-5.8840184212,7.0372223854,-12.842665672
-5.8955545425,7.1837844849,-12.274333
-5.9332375526,7.3575124741,-11.665398598
-5.9902772903,7.5476093292,-11.032071114
-6.0623116493,7.7437162399,-10.388395309
-6.1467218399,7.9353094101,-9.7460317612
-6.2416262627,8.1115989685,-9.1143198013
-6.3449034691,8.261346817,-8.5005493164
-6.4535412788,8.3721418381,-7.910378933
-6.5636181831,8.4314031601,-7.3482465744
-6.6707487106,8.4272994995,-6.8176603317
-6.7707886696,8.3495340347,-6.3213596344
-6.8604397774,8.19099617,-5.8612232208
-6.9375667572,7.9485883713,-5.4380965233
-7.0012373924,7.623231411,-5.0516238213
-7.0516104698,7.2201938629,-4.7001190186
-7.0897331238,6.7480983734,-4.3806877136
-7.1174907684,6.218275547,-4.0893998146
-7.1373133659,5.6434707642,-3.8217039108
-7.151822567,5.0365362167,-3.5728719234
-7.1634140015,4.4093856812,-3.3383598328
-7.1737599373,3.7720868587,-3.114071846
-7.1833615303,3.132183075,-2.8964781761
-7.1912274361,2.4948832989,-2.6826410294
-7.1947245598,1.8633986712,-2.4701309204
