x,y,z
-3.2612936497,18.011270523,-1.786973238
-3.5204210281,17.599262238,-2.4127135277
-3.7849650383,17.23090744,-2.8621268272
-4.0533094406,16.898147583,-3.1641163826
-4.3238501549,16.593090057,-3.3478734493
-4.5949664116,16.308359146,-3.4432089329
-4.8650159836,16.037712097,-3.4808795452
-5.132188797,15.77676487,-3.4923815727
-5.3944225311,15.523273468,-3.5089833736
-5.6496186256,15.276377678,-3.5595448017
-5.8959560394,15.034962654,-3.6675226688
-6.1319055557,14.795955658,-3.848151207
-6.3555603027,14.553460121,-4.1071376801
-6.5637755394,14.298984528,-4.4406404495
-6.751537323,14.02285862,-4.8369150162
-6.9124622345,13.716290474,-5.2792072296
-7.0400061607,13.373428345,-5.7489891052
-7.1287331581,12.99283886,-6.2288532257
-7.1751360893,12.578042984,-6.7045617104
-7.1776242256,12.136951447,-7.1660485268
-7.1359553337,11.680563927,-7.6074180603
-7.0503191948,11.220934868,-8.0262527466
-6.9207730293,10.769116402,-8.4228534698
-6.7472829819,10.333382607,-8.7994632721
-6.5302529335,9.9180269241,-9.1600093842
-6.2714757919,9.5229024887,-9.5099020004
-5.9747748375,9.1438388824,-9.8558292389
-5.6461715698,8.7737932205,-10.205098152
-5.2934646606,8.404466629,-10.564450264
-4.9255485535,8.0281219482,-10.938301086
-4.551712513,7.639020443,-11.326665878
-4.1814079285,7.2346758842,-11.723184586
-3.8241848946,6.8161711693,-12.113893509
-3.4898586273,6.3880872726,-12.477509499
-3.1884899139,5.9581012726,-12.786389351
-2.9299571514,5.5362033844,-13.011003494
-2.7232551575,5.1339287758,-13.123952866
-2.5754330158,4.7628221512,-13.105748177
-2.4906933308,4.4335012436,-12.948916435
-2.469845295,4.1542196274,-12.659737587
-2.5101957321,3.9293825626,-12.257045746
-2.6057989597,3.7589864731,-11.768561363
-2.7477414608,3.637686491,-11.225280762
-2.9245181084,3.5550160408,-10.656173706
-3.1226885319,3.4969582558,-10.083758354
-3.3281645775,3.447729826,-9.522192955
-3.5281829834,3.3926401138,-8.9772720337
-3.7132737637,3.3201413155,-8.4482069016
-3.8785600662,3.2235913277,-7.9301729202
-4.023765564,3.1015460491,-7.4168987274
-4.1518659592,2.9567711353,-6.9027862549
-4.2672233582,2.7934143543,-6.3844914436
-4.3738160133,2.6141033173,-5.8618659973
-4.4740071297,2.4179422855,-5.3378362656
-4.5680961609,2.2003786564,-4.8175749779
-4.6545352936,1.9539301395,-4.3069858551
-4.7306632996,1.6715564728,-3.8111226559
-4.7934250832,1.3488496542,-3.3329875469
-4.8399395943,0.98555403948,-2.8732538223
-4.8677053452,0.58512181044,-2.4307687283
-4.8746962547,0.1538926214,-2.0036528111
-4.8594002724,-0.3010519743,-1.5903251171
-4.8210325241,-0.77345085144,-1.1901023388
-4.7598061562,-1.2587592602,-0.80311870575
-4.6773033142,-1.7537126541,-0.42964807153
-4.5764827728,-2.2559187412,-0.069203987718
-4.461212635,-2.7624223232,0.28016203642
-4.3352880478,-3.2691354752,0.62174516916
