x,y,z
-2.4757742881999998,18.646034240999999,-6.3616948127999997
-2.6598123099403397,18.373946232697392,-6.2768658952022491
-2.8438503316806796,18.101858224394785,-6.1920369776044986
-3.0355262242393768,17.842034498227321,-6.0883112207022796
-3.228427407897196,17.584178246516377,-5.9815539738008239
-3.4238675768013138,17.331772930432646,-5.8669651047008449
-3.620920066366228,17.082829098083504,-5.7474029549184991
-3.8182528194138881,16.834936548887072,-5.6261699045447386
-4.0162509810016669,16.589539982331839,-5.5009697603765053
-4.2142491425894457,16.344143415776607,-5.375769616208272
-4.4106383737042387,16.096910096155096,-5.2516544481544525
-4.6069817224701017,15.849624397299991,-5.127570220687252
-4.8003347770312468,15.597036885719456,-5.0097613730749959
-4.9923950353010316,15.342157237191955,-4.8946655654674851
-5.1804860221125759,15.08023535801663,-4.789967044374718
-5.3650356492554234,14.812030443816809,-4.6945449185888908
-5.5434879635497003,14.535009305448316,-4.616423296392794
-5.7159212023865686,14.249285067888659,-4.5553801871652659
-5.876671407126441,13.953153606936018,-4.5269837081187996
-6.0306736125665408,13.651011041711541,-4.5174435840031455
-6.1629992951781318,13.342888781901072,-4.5642530567780604
-6.2877053265973437,13.035412194022953,-4.6299485201532757
-6.3921569387099817,12.733644029481058,-4.744507057875567
-6.4876868850828151,12.438777370744008,-4.8800216535304219
-6.5728000340480399,12.151968802264227,-5.0400042147325266
-6.6510574155244226,11.873765987169806,-5.2169947549588356
-6.7251186589425274,11.600830405738025,-5.4043951914066817
-6.7960960236446093,11.333053082209988,-5.6000976937209677
-6.865433064485833,11.068019450733134,-5.8002160884840617
-6.9334933167703872,10.803545163986708,-6.0015033890683398
-7.0006279015777162,10.539476400318327,-6.2036381425037268
-7.0661088632953417,10.273218120785172,-6.4033884413810389
-7.1295358472053509,10.004240226955583,-6.6001769911293975
-7.1902448686627221,9.7326423016260382,-6.7940713755695086
-7.2447352785139918,9.4550498275939674,-6.9813440018766588
-7.2957309079464014,9.1755909176037758,-7.1666054320355501
-7.3328853275667054,8.8887399175246724,-7.3439014439063195
-7.3652504829621668,8.6008734723737597,-7.5201472943983338
-7.3745720141210365,8.3081211964210517,-7.691340276001986
-7.3751748373981405,8.0158867572084933,-7.8629185928210736
-7.3464189122190895,7.7253960441078107,-8.0357944596687574
-7.301861180589718,7.440141796467687,-8.2124958474346101
-7.2291899770688222,7.1642039029418312,-8.3960033351955232
-7.1351007536673157,6.9020035083766391,-8.5879405203629862
-7.0214535636970536,6.6523475762271467,-8.7875753237501062
-6.8882033572414727,6.42254231997397,-8.9974917609289982
-6.7446012912560187,6.2032197059511685,-9.2128376700888825
-6.5890512897899862,6.0009645767442157,-9.435956833752412
-6.4283613326686586,5.8060518135253893,-9.6624200214534852
-6.2629621673323372,5.6189050129880949,-9.8919107616403092
-6.0949418416869658,5.4360807720432183,-10.123086647194874
-5.9261208010615132,5.2519839289415122,-10.352654218961197
-5.7565792881124462,5.0667420159263212,-10.580774652106493
-5.5878826628717517,4.8735438828291793,-10.802547450690533
-5.4202437195091919,4.6703856689832142,-11.016373893826511
-5.2554578457571752,4.449462678941968,-11.212687532331461
-5.0933757004555122,4.2117047926767137,-11.39240505696964
-4.9436413887180208,3.933135372899351,-11.510788621466695
-4.815081569878596,3.6308098643669373,-11.552950756948368
-4.7306270926067482,3.3245633997198594,-11.469962621684143
-4.7047626608292754,3.064209024806368,-11.261181090218994
-4.7311769287237784,2.8849575055921117,-10.974355355181215
-4.7877710015421409,2.77296056424745,-10.66185473570437
-4.8554493448231044,2.6866395024971661,-10.341564451146303
-4.9461100397435063,2.6598669224735665,-10.015739819903645
-5.0405298060251864,2.6427931929023689,-9.691130232101937
-5.1527667526865599,2.6716899042667226,-9.3722796858495556
-5.2666184201852628,2.7044850793555884,-9.0547548385406245
-5.4001203392485007,2.784722382601148,-8.7533630076239675
-5.5336222583117394,2.8649596858467077,-8.4519711767073105
-5.6857909569056577,2.9891840783164678,-8.1760053770545831
-5.840213127810169,3.1187186362289294,-7.9031090333477749
-6.0064339151576993,3.2789205132755987,-7.6562207768778343
-6.1783656482199509,3.4539664523898259,-7.4219213502143999
-6.3546379186352446,3.6454520536421535,-7.2062315835962369
-6.5366283687699038,3.8585950984286139,-7.0150579936630981
-6.7186961255490694,4.0761862117333463,-6.8298583476505721
-6.9011879782488261,4.318178949571073,-6.6774311141881943
-7.083679830948582,4.5601716874087996,-6.5250038807258157
-7.2585010792006397,4.8200509832761389,-6.3952685789350685
-7.4318901819361933,5.0832698013496502,-6.2697699899647974
-7.5954482271316959,5.35499084480512,-6.1500356772401199
-7.7503523623928476,5.6341960772603299,-6.0353754399404789
-7.8965897246906191,5.9167422058233701,-5.9185001049064461
-8.0218877494119099,6.2073600990103719,-5.7962729879091333
-8.137735546336712,6.4985701056656531,-5.6681835448106996
-8.2180042927138093,6.7920093532949739,-5.5180230997035675
-8.2753358297024189,7.0791182631734344,-5.3512599810588783
-8.2899050837399493,7.3544254019866697,-5.153544177127471
-8.2446328434522353,7.5873072316442487,-4.9166259724824712
-8.1571471615381537,7.7777800169722395,-4.6560731845291903
-8.0133433910163276,7.891319827581726,-4.3705438340948612
-7.8365289710315826,7.9114398742793473,-4.0856885812299391
-7.650406215602648,7.8821307447238231,-3.8072783869970488
-7.4601063924549589,7.7813948391357144,-3.5451027252656715
-7.2802498151537351,7.6339141937898045,-3.3016388167788597
-7.1072028676168957,7.455953142652195,-3.0703761064359245
-6.9583085191271632,7.2322792426213987,-2.865428365057483
-6.8158350683310092,6.9964527156433896,-2.6674763810797733
-6.7041778014453701,6.7258940316644429,-2.4974155224310266
-6.5978540479015297,6.449324077007331,-2.3321819223906695
-6.5198803849561129,6.1513759152802567,-2.1913967230239937
-6.4483799707403984,5.8485464128294646,-2.056193889542699
-6.3966150082081157,5.5347533164079241,-1.9396422200661521
-6.3533147543437316,5.2162578381810949,-1.8310901987430819
-6.3200443237372328,4.8927804065629417,-1.7356917881564939
-6.2952564403404976,4.56508957519166,-1.6514178132835038
-6.2733991778114904,4.2352049593576151,-1.5763471526746422
-6.256340114086032,3.9017285401277615,-1.5163447432944228
-6.2386097175381794,3.5673642619290966,-1.4629922649183762
-6.2188488298543794,3.2303145947460083,-1.4297529487596807
-6.1971747644221553,2.8931357518520575,-1.4015651293835307
-6.1660685070650931,2.5553200574696238,-1.3982817848790703
-6.1327305439283712,2.2179152010421248,-1.3991481982370848
-6.0850648974365038,1.8831479486312976,-1.4266563029846699
-6.0353229898998224,1.5491220907059582,-1.4573126289118734
-5.9700522955627218,1.220641275842,-1.5115151537243166
-5.9035176632010762,0.89272858319249537,-1.5671810936629575
-5.8228139578005367,0.57118468790124433,-1.6392522966814795
-5.7421102523999998,0.24964079261,-1.7113234997
