x,y,z
-0.64700311422,17.915075302,-1.1418429613
-1.0447024107,17.360368729,-1.5527852774
-1.4093625546,16.759887695,-1.843179822
-1.7593698502,16.132797241,-2.0320243835
-2.1127288342,15.498129845,-2.1387379169
-2.4861822128,14.874433517,-2.1839003563
-2.8937482834,14.279127121,-2.1901419163
-3.3448352814,13.727515221,-2.1826059818
-3.8427231312,13.231800079,-2.1882584095
-4.3840112686,12.800164223,-2.2339398861
-4.9590005875,12.436094284,-2.3434481621
-5.5532279015,12.13788414,-2.534870863
-6.1494069099,11.898597717,-2.8185901642
-6.7298035622,11.706581116,-3.1965250969
-7.2783226967,11.546627998,-3.6623857021
-7.7820057869,11.401768684,-4.2030239105
-8.231470108,11.255135536,-4.8006253242
-8.6205482483,11.091850281,-5.4354419708
-8.9453325272,10.900463104,-6.0885472298
-9.2032442093,10.67398262,-6.7440896034
-9.3923959732,10.410232544,-7.3907151222
-9.511346817,10.111698151,-8.0220222473
-9.5588493347,9.7845306396,-8.6360187531
-9.533949852,9.4368362427,-9.233798027
-9.4358434677,9.0764427185,-9.8177442551
-9.2640533447,8.7089157104,-10.389777184
-9.0187568665,8.3365974426,-10.949995995
-8.7011871338,7.9588589668,-11.495943069
-8.3141698837,7.5734224319,-12.022275925
-7.862891674,7.1782331467,-12.520290375
-7.3554987907,6.7723450661,-12.977492332
-6.8038339615,6.357378006,-13.377256393
-6.2238736153,5.938205719,-13.699856758
-5.6355876923,5.5226964951,-13.923748016
-5.0618824959,5.1222448349,-14.028610229
-4.5268068314,4.7510046959,-13.998933792
-4.0528664589,4.4240069389,-13.826691628
-3.6582856178,4.1549973488,-13.514044762
-3.3545811176,3.9535655975,-13.072746277
-3.1457571983,3.8228604794,-12.523371696
-3.0285987854,3.7580485344,-11.89176178
-2.9945688248,3.7475271225,-11.206040382
-3.0321054459,3.7745890617,-10.492533684
-3.128813982,3.8203942776,-9.7736253738
-3.273178339,3.8657162189,-9.066204071
-3.455858469,3.8923268318,-8.3816184998
-3.6707546711,3.8837151527,-7.7265076637
-3.9154634476,3.8266174793,-7.1042137146
-4.190805912,3.711411953,-6.5162086487
-4.4989461899,3.5336205959,-5.9629149437
-4.8406538963,3.2934751511,-5.4439206123
-5.2126932144,2.9947957993,-4.9574947357
-5.606525898,2.6434702873,-4.5001020432
-6.0089373589,2.2461810112,-4.0661172867
-6.4043035507,1.8096795082,-3.6483073235
-6.7775740623,1.3398799896,-3.2385895252
-7.1168317795,0.84216058254,-2.8292615414
-7.4144220352,0.32085910439,-2.4140098095
-7.6663408279,-0.2200858444,-1.9885892868
-7.8704719543,-0.77755308151,-1.5512635708
-8.0243520737,-1.3485882282,-1.1028846502
-8.1239480972,-1.9305169582,-0.64692282677
-8.1632108688,-2.5201005936,-0.1890463233
-8.1348361969,-3.1126127243,0.26366508007
-8.0315275192,-3.701271534,0.7038256526
-7.8474173546,-4.2769765854,1.1246248484
-7.5792016983,-4.8286795616,1.520468235
-7.2267222404,-5.34471035,1.8870874643
-6.7931694984,-5.8146867752,2.2216291428
-6.2847299576,-6.2309846878,2.5226409435
-5.7101368904,-6.5898928642,2.7903635502
-5.0798740387,-6.8921585083,3.0269105434
-4.4054069519,-7.1420240402,3.2362601757
-3.6982402802,-7.3458065987,3.4237706661
-2.9691317081,-7.5098342896,3.5950684547
-2.2273211479,-7.6381196976,3.7549245358
-1.4801794291,-7.7310762405,3.9060993195
-0.73320639133,-7.7852263451,4.0489292145
0.0096924407408,-7.7943973541,4.181634903
0.74568879604,-7.7516436577,4.3015155792
1.4724729061,-7.651974678,4.406765461
2.1877121925,-7.4953365326,4.4985289574
2.8887591362,-7.2879166603,4.5825200081
3.5725517273,-7.0430369377,4.6695599556
4.2357926369,-6.7791152,4.7745199203
4.8754048347,-6.5164456367,4.9138088226
5.4891724586,-6.2736449242,5.1020245552
6.076631546,-6.0634565353,5.3488826752
6.639652729,-5.8903465271,5.657356739
7.183016777,-5.7501225471,6.0233316422
7.7142071724,-5.6317310333,6.4366726875
